,ICC1,LowerICC1,HigherICC1,ICC2,LowerICC2,HigherICC2,ICC3,LowerICC3,HigherICC3,ICC4,LowerICC4,HigherICC4,ICC5,LowerICC5,HigherICC5,ICC6,LowerICC6,HigherICC6
moment_0_0_1,0.0012519086288187344,-0.0,0.01,0.0012725225324687187,-0.0,0.01,0.0012736002905441458,-0.0,0.01,0.04888049713575982,-0.11,0.2,0.049646378423255026,-0.11,0.2,0.04968638798534118,-0.11,0.2
moment_0_0_2,0.9903232282487415,0.99,0.99,0.9903232279934004,0.99,0.99,0.9903221565971168,0.99,0.99,0.9997617317450731,1.0,1.0,0.9997617317387261,1.0,1.0,0.9997617051066008,1.0,1.0
moment_0_0_3,0.980335293636095,0.98,0.98,0.980335292692038,0.98,0.98,0.9803333630877952,0.98,0.98,0.9995109913456639,1.0,1.0,0.9995109913217286,1.0,1.0,0.9995109423989522,1.0,1.0
moment_0_1_0,0.0012997472767708705,-0.0,0.01,0.0013204917405486277,-0.0,0.01,0.0013216172693560908,-0.0,0.01,0.0506560365265121,-0.11,0.2,0.051423964544597474,-0.11,0.2,0.05146559526443309,-0.11,0.2
moment_0_1_1,0.9463098749459784,0.94,0.95,0.9463099528282211,0.94,0.95,0.9463662371098079,0.94,0.95,0.9986180999895371,1.0,1.0,0.9986181021049089,1.0,1.0,0.9986196307622918,1.0,1.0
moment_0_1_2,0.9203849342254722,0.91,0.93,0.9203849314277855,0.91,0.93,0.9203836053881164,0.91,0.93,0.997894638921876,1.0,1.0,0.9978946388416629,1.0,1.0,0.9978946008224038,1.0,1.0
moment_0_1_3,0.936569573642288,0.93,0.95,0.9365696512410348,0.93,0.95,0.9366166301362092,0.93,0.95,0.9983508622751693,1.0,1.0,0.9983508644257568,1.0,1.0,0.9983521663447414,1.0,1.0
moment_0_2_0,0.7546806634536751,0.72,0.78,0.7546892549703721,0.72,0.78,0.7557744658240424,0.73,0.79,0.9921339803574306,0.99,0.99,0.992134342513193,0.99,0.99,0.9921800230134896,0.99,0.99
moment_0_2_1,0.8211729653739339,0.8,0.84,0.8211731738088139,0.8,0.84,0.8212124181087169,0.8,0.84,0.9947165933578651,0.99,1.0,0.9947166008174708,0.99,1.0,0.994718005253017,0.99,1.0
moment_0_2_2,0.9075686043610935,0.89,0.92,0.907568950813905,0.89,0.92,0.907708444583824,0.89,0.92,0.997522128795494,1.0,1.0,0.9975221390036249,1.0,1.0,0.9975262485304999,1.0,1.0
moment_0_2_3,0.9021197770905699,0.89,0.92,0.9021197571538719,0.89,0.92,0.902112223551291,0.89,0.92,0.9973606370684759,1.0,1.0,0.9973606364741215,1.0,1.0,0.997360411879973,1.0,1.0
moment_0_3_0,0.6375036526444882,0.6,0.68,0.637520391760191,0.6,0.68,0.6387296800023206,0.6,0.68,0.9863209679709481,0.98,0.99,0.986321945228102,0.98,0.99,0.986392415056819,0.98,0.99
moment_0_3_1,0.875929405708875,0.86,0.89,0.8759298064316241,0.86,0.89,0.8760458138630788,0.86,0.89,0.9965571499413568,1.0,1.0,0.9965571625923947,1.0,1.0,0.9965608245377255,1.0,1.0
moment_0_3_2,0.8217947390703855,0.8,0.85,0.8217955320845746,0.8,0.85,0.8219454961874577,0.8,0.85,0.9947388294734434,0.99,1.0,0.9947388578126785,0.99,1.0,0.9947442159910509,0.99,1.0
moment_0_3_3,0.8390191984625214,0.82,0.86,0.8390194717434303,0.82,0.86,0.8390778728846404,0.82,0.86,0.9953420941969827,0.99,1.0,0.9953421035774881,0.99,1.0,0.9953441080901037,0.99,1.0
moment_1_0_0,0.0015591124624152583,-0.0,0.01,0.001579508453022839,-0.0,0.01,0.0015808324657165692,-0.0,0.01,0.0601710722162555,-0.1,0.21,0.060911441128035024,-0.1,0.21,0.06095946315636966,-0.1,0.21
moment_1_0_1,0.8650045645643188,0.85,0.88,0.8650052106825993,0.85,0.88,0.865174988426087,0.85,0.88,0.9962080128346935,1.0,1.0,0.9962080337368514,1.0,1.0,0.9962135250561158,1.0,1.0
moment_1_0_2,0.8730118382022656,0.85,0.89,0.8730118843604798,0.85,0.89,0.8730248949281468,0.85,0.89,0.9964647414322524,1.0,1.0,0.9964647428989775,1.0,1.0,0.9964651563172419,1.0,1.0
moment_1_0_3,0.8657097010505954,0.85,0.88,0.8657104022872116,0.85,0.88,0.8658957850828105,0.85,0.88,0.9962308062101768,1.0,1.0,0.9962308288595273,1.0,1.0,0.9962368153165995,1.0,1.0
moment_1_1_0,0.37512554418268623,0.34,0.42,0.3751320405785488,0.34,0.42,0.3752920084930163,0.34,0.42,0.9609576003767949,0.95,0.97,0.9609586401455156,0.95,0.97,0.9609842328692229,0.95,0.97
moment_1_1_1,0.5213496611167994,0.48,0.56,0.5213504435855246,0.48,0.56,0.5213853890913225,0.48,0.56,0.9780978019687618,0.97,0.98,0.9780978691408554,0.97,0.98,0.9781008688892354,0.97,0.98
moment_1_1_2,0.3145206493429937,0.28,0.35,0.3145205691187816,0.28,0.35,0.31451905993576673,0.28,0.35,0.9495259454775816,0.94,0.96,0.9495259276440625,0.94,0.96,0.9495255921571886,0.94,0.96
moment_1_1_3,0.09037517100439935,0.08,0.11,0.09036358626374778,0.08,0.11,0.09031642617536943,0.08,0.11,0.8028984873701909,0.77,0.83,0.8028761840723698,0.77,0.83,0.802785343772011,0.77,0.83
moment_1_2_0,0.21197247999123683,0.18,0.24,0.211996990045896,0.18,0.24,0.21226767905565969,0.19,0.24,0.9168650807007311,0.9,0.93,0.9168762639346705,0.9,0.93,0.9169996178915345,0.9,0.93
moment_1_2_1,0.7413095434915767,0.71,0.77,0.7413105758112583,0.71,0.77,0.741431883663869,0.71,0.77,0.991560510413007,0.99,0.99,0.991560555460334,0.99,0.99,0.9915658481253393,0.99,0.99
moment_1_2_2,0.3243725316161372,0.29,0.36,0.32438872799136975,0.29,0.36,0.32470787237538673,0.29,0.36,0.9516542224099211,0.94,0.96,0.951657622450164,0.94,0.96,0.9517245549093806,0.94,0.96
moment_1_2_3,0.49497488370081416,0.46,0.54,0.49497970403824026,0.46,0.54,0.49517348258693683,0.46,0.54,0.9757187735345613,0.97,0.98,0.9757192303834316,0.97,0.98,0.9757375887894915,0.97,0.98
moment_1_3_0,0.3686387260238251,0.33,0.41,0.3686467945078714,0.33,0.41,0.3688400518203715,0.33,0.41,0.959902238255773,0.95,0.97,0.9599035725490009,0.95,0.97,0.9599355153657977,0.95,0.97
moment_1_3_1,0.31608538079812026,0.28,0.36,0.316087269270449,0.28,0.36,0.31612305820502745,0.28,0.36,0.9498721832051583,0.94,0.96,0.9498725991597128,0.94,0.96,0.9498804811529379,0.94,0.96
moment_1_3_2,0.09472362358395323,0.08,0.11,0.09472243038361461,0.08,0.11,0.09471731185186853,0.08,0.11,0.8109653823288174,0.78,0.84,0.8109632491765127,0.78,0.84,0.810954098002911,0.78,0.84
moment_1_3_3,0.002566637480095319,-0.0,0.01,0.002559161665258974,-0.0,0.01,0.0025583754838188703,-0.0,0.01,0.09543432415350953,-0.06,0.24,0.09518216623393062,-0.06,0.24,0.09515564052220957,-0.06,0.24
moment_2_0_0,0.9353533994127744,0.93,0.94,0.9353537761729047,0.93,0.94,0.9355773303518764,0.93,0.95,0.9983171142876478,1.0,1.0,0.9983171247557145,1.0,1.0,0.9983233346339611,1.0,1.0
moment_2_0_1,0.9388320837012218,0.93,0.95,0.9388321718684901,0.93,0.95,0.9388876575834173,0.93,0.95,0.998413418754855,1.0,1.0,0.9984134211868824,1.0,1.0,0.998414951630105,1.0,1.0
moment_2_0_2,0.9104886631804893,0.9,0.92,0.9104886821219998,0.9,0.92,0.9104965816063597,0.9,0.92,0.9976078989424845,1.0,1.0,0.997607899497112,1.0,1.0,0.9976081308004366,1.0,1.0
moment_2_0_3,0.895780058621415,0.88,0.91,0.8957800787024354,0.88,0.91,0.8957871552860484,0.88,0.91,0.9971703356191645,1.0,1.0,0.9971703362260934,1.0,1.0,0.9971705501071642,1.0,1.0
