,ICC1,LowerICC1,HigherICC1,ICC2,LowerICC2,HigherICC2,ICC3,LowerICC3,HigherICC3,ICC4,LowerICC4,HigherICC4,ICC5,LowerICC5,HigherICC5,ICC6,LowerICC6,HigherICC6,Filter,Class,Name
wavelet-HHL_firstorder_RootMeanSquared,0.2778472214024233,0.25,0.31,0.2784019958917092,0.25,0.32,0.2874560418283527,0.25,0.33,0.9403863790417628,0.93,0.95,0.940541096146427,0.93,0.95,0.9429884637530004,0.93,0.95,Wavelet (HHL),firstorder,RootMeanSquared
wavelet-HHL_firstorder_Skewness,0.1200521487687164,0.1,0.14,0.1206272736402637,0.1,0.14,0.1239487504439034,0.11,0.15,0.8483393974682947,0.82,0.87,0.8490370820695288,0.82,0.87,0.8529609602387983,0.83,0.88,Wavelet (HHL),firstorder,Skewness
wavelet-HHL_firstorder_TotalEnergy,0.4853103146257742,0.45,0.53,0.4855051428307105,0.45,0.53,0.493158943266597,0.45,0.54,0.9747854555050656,0.97,0.98,0.9748046192876504,0.97,0.98,0.975546062491069,0.97,0.98,Wavelet (HHL),firstorder,TotalEnergy
wavelet-HHL_firstorder_Uniformity,0.1786242846127999,0.15,0.21,0.1791558426498045,0.15,0.21,0.1840390211743161,0.16,0.21,0.8991554817553957,0.88,0.91,0.8994831415677119,0.88,0.92,0.9024152315866832,0.89,0.92,Wavelet (HHL),firstorder,Uniformity
wavelet-HHL_firstorder_Variance,0.4376463071252261,0.4,0.48,0.4379135035002341,0.4,0.48,0.4466138603160399,0.41,0.49,0.969612115982882,0.96,0.97,0.9696440861926876,0.96,0.97,0.9706652949452588,0.97,0.98,Wavelet (HHL),firstorder,Variance
wavelet-HHL_glcm_Autocorrelation,0.0521978678697531,0.04,0.07,0.0528394193638413,0.04,0.07,0.0543476882482109,0.04,0.07,0.693060780600391,0.64,0.74,0.6957966193809567,0.64,0.74,0.7020542335166551,0.65,0.75,Wavelet (HHL),glcm,Autocorrelation
wavelet-HHL_glcm_ClusterProminence,0.3285573334485155,0.29,0.37,0.3288165323287291,0.29,0.37,0.3341045195053094,0.3,0.37,0.9525223632046896,0.94,0.96,0.9525754588646752,0.94,0.96,0.9536419451492836,0.95,0.96,Wavelet (HHL),glcm,ClusterProminence
wavelet-HHL_glcm_ClusterShade,0.1737455013917866,0.15,0.2,0.1739674202072131,0.15,0.2,0.1759044710655461,0.15,0.2,0.8960662640384223,0.88,0.91,0.8962100706069716,0.88,0.91,0.8974518181995078,0.88,0.91,Wavelet (HHL),glcm,ClusterShade
wavelet-HHL_glcm_ClusterTendency,0.2196045464139932,0.19,0.25,0.220112080236183,0.19,0.25,0.2261420543574024,0.2,0.26,0.920239069037459,0.91,0.93,0.9204559890507704,0.91,0.93,0.9229661129810904,0.91,0.93,Wavelet (HHL),glcm,ClusterTendency
wavelet-HHL_glcm_Contrast,0.3117712407325819,0.28,0.35,0.3120783333050081,0.28,0.35,0.31789404330894,0.28,0.36,0.9489097734585124,0.94,0.96,0.948979094862757,0.94,0.96,0.9502684597471632,0.94,0.96,Wavelet (HHL),glcm,Contrast
wavelet-HHL_glcm_Correlation,0.0147345773803679,0.01,0.02,0.015792211441501,0.01,0.02,0.0165192481181055,0.01,0.02,0.3800956952505354,0.28,0.48,0.3968163567388818,0.3,0.49,0.4078163764645451,0.31,0.5,Wavelet (HHL),glcm,Correlation
wavelet-HHL_glcm_DifferenceAverage,0.2262552288572294,0.2,0.26,0.2267470412044813,0.2,0.26,0.2328143385803879,0.2,0.27,0.9230120727574554,0.91,0.93,0.9232113160996952,0.91,0.94,0.925606769425239,0.91,0.94,Wavelet (HHL),glcm,DifferenceAverage
wavelet-HHL_glcm_DifferenceEntropy,0.234388305467068,0.21,0.27,0.2348399003841917,0.21,0.27,0.2406599703033537,0.21,0.28,0.9262098870307268,0.91,0.94,0.9263815816504256,0.91,0.94,0.9285421107262072,0.92,0.94,Wavelet (HHL),glcm,DifferenceEntropy
wavelet-HHL_glcm_DifferenceVariance,0.4054175113832998,0.37,0.45,0.4055728769591655,0.37,0.45,0.4099649879852444,0.37,0.45,0.9654647828624702,0.96,0.97,0.9654862652265248,0.96,0.97,0.9660872122864536,0.96,0.97,Wavelet (HHL),glcm,DifferenceVariance
wavelet-HHL_glcm_Id,0.1850393809892023,0.16,0.21,0.1856018589194881,0.16,0.22,0.1910069355756491,0.17,0.22,0.9029990691301965,0.89,0.92,0.9033249106561956,0.89,0.92,0.9063695498632464,0.89,0.92,Wavelet (HHL),glcm,Id
wavelet-HHL_glcm_Idm,0.1849758793071252,0.16,0.21,0.1855503041275599,0.16,0.22,0.1910716224098773,0.17,0.22,0.9029621731574268,0.89,0.92,0.9032951176148606,0.89,0.92,0.9064050650696248,0.89,0.92,Wavelet (HHL),glcm,Idm
wavelet-HHL_glcm_Idmn,0.3011464771021063,0.27,0.34,0.3014727105268114,0.27,0.34,0.3073552767750794,0.27,0.35,0.9464310078475028,0.94,0.95,0.9465095192530782,0.94,0.95,0.9478987719146652,0.94,0.96,Wavelet (HHL),glcm,Idmn
wavelet-HHL_glcm_Idn,0.2179391436991069,0.19,0.25,0.2184498916388662,0.19,0.25,0.2244600936692057,0.2,0.26,0.9195209091881136,0.91,0.93,0.919742200017028,0.91,0.93,0.922278159311606,0.91,0.93,Wavelet (HHL),glcm,Idn
